mst_enemy_character_id,stage_param_id,character_unit_kind,role_type,hp,attack_power,content_type,sequence_set_id
enemy_kai_00401,e_kai_00401_savage01_Boss_Red,Boss,Attack,100000,2000,kai1,event_kai1_savage_00002
enemy_kai_00401,e_kai_00401_kai1_advent_Boss_Red,AdventBattleBoss,Attack,100000,2000,raid,raid_kai_00001
enemy_kai_00401,e_kai_00401_kai1_advent_Boss_Blue,AdventBattleBoss,Attack,100000,2000,raid,raid_kai_00001
enemy_mag_00001,e_mag_00001_challange_Normal_Yellow,Normal,Technical,100000,300,mag1,event_mag1_challenge01_00003
enemy_mag_00001,e_mag_00001_challange_Normal_Yellow,Normal,Technical,100000,300,mag1,event_mag1_challenge01_00003
enemy_mag_00001,e_mag_00001_challange_Normal_Yellow,Normal,Technical,100000,300,mag1,event_mag1_challenge01_00003
enemy_mag_00001,e_mag_00001_challange_Normal_Yellow,Normal,Technical,100000,300,mag1,event_mag1_challenge01_00003
enemy_mag_00001,e_mag_00001_general_Normal_Colorless,Normal,Attack,70000,1200,mainquest,normal_mag_00001
enemy_mag_00001,e_mag_00001_general2_Boss_Blue,Boss,Attack,1000000,2500,mainquest,normal_mag_00001
enemy_mag_00001,e_mag_00001_general_Normal_Colorless,Normal,Attack,70000,1200,mainquest,normal_mag_00002
enemy_mag_00001,e_mag_00001_general_Boss_Blue,Boss,Attack,270000,3800,mainquest,normal_mag_00002
enemy_mag_00001,e_mag_00001_general_Normal_Colorless,Normal,Attack,70000,1200,mainquest,normal_mag_00003
enemy_mag_00001,e_mag_00001_general_Boss_Blue,Boss,Attack,270000,3800,mainquest,normal_mag_00003
enemy_mag_00001,e_mag_00001_general_vh_Normal_Blue,Normal,Attack,400000,1250,mainquest,veryhard_mag_00001
enemy_mag_00001,e_mag_00001_general_vh_Boss_Blue,Boss,Attack,600000,1500,mainquest,veryhard_mag_00001
enemy_mag_00001,e_mag_00001_general_vh_Boss_Blue,Boss,Attack,600000,1500,mainquest,veryhard_mag_00004
enemy_mag_00001,e_mag_00001_general_vh_Normal_Blue,Normal,Attack,400000,1250,mainquest,veryhard_mag_00006
enemy_mag_00001,e_mag_00001_mag1_advent_Boss_Green,Boss,Technical,100000,300,raid,raid_mag1_00001
enemy_mag_00001,e_mag_00001_mag1_advent_Boss_Green,Boss,Technical,100000,300,raid,raid_mag1_00001
enemy_mag_00101,e_mag_00101_challange_Normal_Blue,Normal,Technical,1000,400,mag1,event_mag1_challenge01_00001
enemy_mag_00101,e_mag_00101_challange_Normal_Blue,Normal,Technical,1000,400,mag1,event_mag1_challenge01_00001
enemy_mag_00101,e_mag_00101_challange_Normal_Blue,Normal,Technical,1000,400,mag1,event_mag1_challenge01_00001
enemy_mag_00101,e_mag_00101_challange_Normal_Blue,Normal,Technical,1000,400,mag1,event_mag1_challenge01_00001
enemy_mag_00101,e_mag_00101_challange_Normal_Blue,Normal,Technical,1000,400,mag1,event_mag1_challenge01_00001
enemy_mag_00101,e_mag_00101_general_h_Normal_Blue,Normal,Attack,8000,500,mainquest,hard_mag_00006
enemy_mag_00101,e_mag_00101_general_h_Normal_Blue,Normal,Attack,8000,500,mainquest,hard_mag_00006
enemy_mag_00101,e_mag_00101_general2_h_Normal_Blue,Normal,Attack,8000,500,mainquest,hard_mag_00006
enemy_mag_00101,e_mag_00101_general_as4_Normal_Colorless,Normal,Technical,200000,1500,mainquest,normal_glo4_00002
enemy_mag_00101,e_mag_00101_general_as4_Normal_Colorless,Normal,Technical,200000,1500,mainquest,normal_glo4_00002
enemy_mag_00101,e_mag_00101_general_as4_Normal_Blue,Normal,Technical,200000,1500,mainquest,normal_glo4_00002
enemy_mag_00101,e_mag_00101_general_as4_Normal_Blue,Normal,Technical,200000,1500,mainquest,normal_glo4_00002
enemy_mag_00101,e_mag_00101_general_as4_Normal_Colorless,Normal,Technical,200000,1500,mainquest,normal_glo4_00002
enemy_mag_00101,e_mag_00101_general_as4_Normal_Colorless,Normal,Technical,200000,1500,mainquest,normal_glo4_00002
enemy_mag_00101,e_mag_00101_general_Normal_Blue,Normal,Attack,10000,1500,mainquest,normal_mag_00002
enemy_mag_00101,e_mag_00101_general_Normal_Blue,Normal,Attack,10000,1500,mainquest,normal_mag_00003
enemy_mag_00101,e_mag_00101_general_Normal_Colorless,Normal,Attack,20000,800,mainquest,normal_mag_00003
enemy_mag_00101,e_mag_00101_general_Normal_Colorless,Normal,Attack,20000,800,mainquest,normal_mag_00003
enemy_mag_00101,e_mag_00101_general2_Normal_Blue,Normal,Attack,20000,400,mainquest,normal_mag_00006
enemy_mag_00101,e_mag_00101_general2_Normal_Colorless,Normal,Attack,30000,700,mainquest,normal_mag_00006
enemy_mag_00101,e_mag_00101_general2_Normal_Colorless,Normal,Attack,30000,700,mainquest,normal_mag_00006
enemy_mag_00101,e_mag_00101_general_ori4_Normal_Blue,Normal,Technical,700000,1000,mainquest,veryhard_glo4_00002
enemy_mag_00101,e_mag_00101_general_ori4_Normal_Blue,Normal,Technical,700000,1000,mainquest,veryhard_glo4_00002
enemy_mag_00101,e_mag_00101_general_ori4_Normal_Blue,Normal,Technical,700000,1000,mainquest,veryhard_glo4_00002
enemy_mag_00101,e_mag_00101_general_ori4_Normal_Colorless,Normal,Technical,700000,1000,mainquest,veryhard_glo4_00002
enemy_mag_00101,e_mag_00101_general_ori4_Normal_Colorless,Normal,Technical,700000,1000,mainquest,veryhard_glo4_00002
enemy_mag_00101,e_mag_00101_general_f_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00001
enemy_mag_00101,e_mag_00101_general_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00001
enemy_mag_00101,e_mag_00101_general_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00001
enemy_mag_00101,e_mag_00101_general_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00004
enemy_mag_00101,e_mag_00101_general_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00004
enemy_mag_00101,e_mag_00101_general_f_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00004
enemy_mag_00101,e_mag_00101_general_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00006
enemy_mag_00101,e_mag_00101_general_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00006
enemy_mag_00101,e_mag_00101_general_f_vh_Normal_Blue,Normal,Attack,25000,2000,mainquest,veryhard_mag_00006
enemy_mag_00101,e_mag_00101_general_as4_Normal_Blue,Normal,Technical,200000,1500,plan_test,plan_test_stage_normal01_02
enemy_mag_00101,e_mag_00101_mag1_advent_Normal_Blue,Normal,Technical,1000,400,raid,raid_mag1_00001
enemy_mag_00101,e_mag_00101_mag1_advent_Normal_Yellow,Normal,Technical,1000,400,raid,raid_mag1_00001
enemy_mag_00101,e_mag_00101_mag1_advent_Normal_Colorless,Normal,Technical,1000,400,raid,raid_mag1_00001
enemy_mag_00101,e_mag_00101_mag1_advent_Normal_Yellow,Normal,Technical,1000,400,raid,raid_mag1_00001
enemy_mag_00101,e_mag_00101_mag1_advent_Normal_Green,Normal,Technical,1000,400,raid,raid_mag1_00001
enemy_mag_00101,e_mag_00101_mag1_advent_Normal_Red,Normal,Technical,1000,400,raid,raid_mag1_00001
enemy_mag_00201,e_mag_00201_challange_Normal_Green,Normal,Defense,100000,500,mag1,event_mag1_challenge01_00004
enemy_mag_00201,e_mag_00201_challange_Normal_Green,Normal,Defense,100000,500,mag1,event_mag1_challenge01_00004
enemy_mag_00201,e_mag_00201_challange_Normal_Green,Normal,Defense,100000,500,mag1,event_mag1_challenge01_00004
enemy_mag_00201,e_mag_00201_siget_Boss_Colorless,Boss,Defense,30000,100,mag1,event_mag1_charaget01_00003
enemy_mag_00201,e_mag_00201_siget_Boss_Colorless,Boss,Defense,30000,100,mag1,event_mag1_charaget01_00004
enemy_mag_00201,e_mag_00201_siget_Boss_Colorless,Boss,Defense,30000,100,mag1,event_mag1_charaget02_00003
enemy_mag_00201,e_mag_00201_aknget_Boss_Green,Boss,Defense,30000,100,mag1,event_mag1_charaget02_00005
enemy_mag_00201,e_mag_00201_aknget_Boss_Green,Boss,Defense,30000,100,mag1,event_mag1_charaget02_00008
enemy_mag_00201,e_mag_00201_savage_Boss_Yellow,Boss,Defense,300000,500,mag1,event_mag1_savage_00001
enemy_mag_00201,e_mag_00201_savage_Boss_Yellow,Boss,Defense,300000,500,mag1,event_mag1_savage_00001
enemy_mag_00201,e_mag_00201_general_Boss_Red,Boss,Attack,500000,1000,mainquest,hard_mag_00005
enemy_mag_00201,e_mag_00201_general_Boss_Red,Boss,Attack,500000,1000,mainquest,normal_mag_00005
enemy_mag_00201,e_mag_00201_general_vh_Boss_Green,Boss,Attack,600000,2000,mainquest,veryhard_mag_00003
enemy_mag_00201,e_mag_00201_general_vh_Normal_Green,Normal,Attack,600000,350,mainquest,veryhard_mag_00004
enemy_mag_00201,e_mag_00201_general_vh_Normal_Green,Normal,Attack,600000,350,mainquest,veryhard_mag_00006
enemy_mag_00201,e_mag_00201_mag1_advent_Boss_Red,Boss,Defense,300000,500,raid,raid_mag1_00001
enemy_mag_00201,e_mag_00201_mag1_advent_Boss_Yellow,Boss,Defense,300000,500,raid,raid_mag1_00001
enemy_mag_00201,e_mag_00201_mag1_advent_Boss_Blue,Boss,Defense,300000,500,raid,raid_mag1_00001
enemy_mag_00201,e_mag_00201_mag1_advent_Boss_Red,Boss,Defense,300000,500,raid,raid_mag1_00001
enemy_mag_00201,e_mag_00201_mag1_advent_Boss_Yellow,Boss,Defense,300000,500,raid,raid_mag1_00001
enemy_mag_00201,e_mag_00201_mag1_advent_Boss_Blue,Boss,Defense,300000,500,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_1d1c_Normal_Colorless,Normal,Attack,10000,300,mag1,event_mag1_1day_00001
enemy_mag_00301,e_mag_00301_1d1c_Normal_Colorless,Normal,Attack,10000,300,mag1,event_mag1_1day_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00002
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_challenge01_00004
enemy_mag_00301,e_mag_00301_siget_Normal_Colorless,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00001
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00003
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00003
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00003
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00003
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00004
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00004
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00004
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_charaget01_00004
enemy_mag_00301,e_mag_00301_siget_Normal_Colorless,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00001
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00002
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00002
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00002
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00003
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00003
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00003
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00004
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00004
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00004
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00004
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00004
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00005
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00005
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00005
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00007
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00007
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00007
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00007
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00007
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00008
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00008
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_charaget02_00008
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,mag1,event_mag1_savage_00001
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,mag1,event_mag1_savage_00002
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,hard_mag_00006
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00004
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Blue,Normal,Defense,20000,500,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Red,Normal,Defense,70000,700,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00005
enemy_mag_00301,e_mag_00301_general_Normal_Colorless,Normal,Defense,8000,300,mainquest,normal_mag_00006
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00002
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00002
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00002
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00002
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00002
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00002
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00003
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00003
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00003
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00003
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00003
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00003
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00004
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00004
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00004
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00004
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00004
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00004
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00006
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00006
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00006
enemy_mag_00301,e_mag_00301_general_vh_Normal_Green,Normal,Attack,50000,700,mainquest,veryhard_mag_00006
enemy_mag_00301,e_mag_00301_general_vh_Normal_Yellow,Normal,Attack,100000,900,mainquest,veryhard_mag_00006
enemy_mag_00301,e_mag_00301_siget_Normal_Colorless,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_siget_Normal_Colorless,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_siget_Normal_Colorless,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_challange_Normal_Red,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_aknget_Normal_Green,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_siget_Normal_Yellow,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00301,e_mag_00301_mag1_advent_Normal_Blue,Normal,Attack,10000,300,raid,raid_mag1_00001
enemy_mag_00401,e_mag_00401_siget_Boss_Yellow,Boss,Defense,60000,400,mag1,event_mag1_charaget01_00006
enemy_mag_00401,e_mag_00401_siget_Boss_Yellow,Boss,Defense,60000,400,mag1,event_mag1_charaget01_00007
enemy_mag_00401,e_mag_00401_siget_Boss_Yellow,Boss,Defense,60000,400,mag1,event_mag1_charaget01_00008
enemy_mag_00401,e_mag_00401_siget_Boss_Yellow,Boss,Defense,60000,400,mag1,event_mag1_charaget01_00008
