キャラテキスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,ひたむきギタリスト 鳩野 ちひろ,16,ふつうの軽音部,幸山 厘,4,ふつうの軽音部,内田 桃,4,ふつうの軽音部,藤井 彩目,5,ふつうの軽音部,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,「はーとぶれいく」のギターボーカル担当。高校1年生。ちょっと渋めな邦ロックを愛している。高校入学を機に憧れのギターを購入し、軽音学部に入部した。ちょっぴり自意識過剰な性格で、中学生時代の出来事から人前で歌うことに抵抗があるものの、人を惹きつける歌声をしている。,130,参考:2巻004P,「はーとぶれいく」のベース担当。高校1年生。成績優秀でベースの腕もあるが、なぜか鳩野 ちひろを神とあがめている。策略家な一面があり、最初のバンド「ラチッタデッラ」解散後、内田 桃と藤井 彩目を引き入れ「はーとぶれいく」を結成する。,115,参考:2巻004P,バンドのドラム担当。高校1年生。鳩野 ちひろのクラスメイトで、入学してすぐに仲良くなった。恋愛に対してコンプレックスを抱えている。最初に組んだバンド「sound sleep」の解散後、「はーとぶれいく」に加入することに。,110,"参考:2巻004P
3巻004P",バンドのギター担当。高校1年生。ギターは上手いが周りの人間を見下しがちな性格。鷹見 項希と交際していたが、破局。軽音楽部を退部しようとしていたが、鳩野 ちひろの弾き語りに心を動かされ、「はーとぶれいく」へ加入することに。,110,参考:4巻004P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,いつか私たちの演奏で,10,4巻147P,はとちゃん あなたは神,11,参考:4巻140P,どれだけ未熟でも,8,4巻142P,かましたらなあかんやろ！,12,4巻144P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,どんな気持ちになるんだろう…,14,4巻147P,機は熟した……,7,1巻186P,気持ちごと走ってしまう！,12,4巻142,なあ鳩野!!,6,4巻144P,形になってきた気もするけど,13,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,この状況は……何??,10,1巻199P,カラオケ行かん？,8,参考:3巻107P,うん…遊び行こ！,8,1巻139P,どうでもええんやけど,10,4巻155P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,目にもの見せてやるぜ,10,参考:2巻149P,私はなんだってやれる……!!,14,4巻044P,上手くなったるからな,10,参考:3巻153P,一時的にやるだけやから,11,3巻086P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,2巻051P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
ゲーミングお嬢様,,,,,,,▼監修通過,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,　祥龍院 隆子,7,ゲーミングお嬢様,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,都内某所の聖閣東芸夢学園に通う全一(全国一)ゲーミングお嬢様。日本中のあらゆる「お嬢様ゲーマー」が憧れる超有名校において、高嶺の花的存在。向上心が高く、スポーツマンシップにも溢れているが、煽り耐性が低く、しばしば言葉遣いが荒くなったり台パンをしてしまうことも。,130,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,お嬢様は”完璧”であるべき,13,1巻039P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,偶然の勝利など求めませんわ,13,1巻039P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,この時が来ましたわね…！,12,参考:1巻068P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,誰でもかかってきなさいッ!!,14,1巻070P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
ハイパーインフレーション,,,,,,,▼監修通過,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,ルーク,3,ハイパーインフレーション,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,ガブール人の少年。奴隷狩りにより奴隷になってしまったところに、ガブール神より帝国紙幣の完璧な偽札を出せる「力」を授かり、窮地を脱する。少年でありながら大人顔負けの頭脳やカリスマ性を持ち合わせている。,99,2巻005P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,カネが欲しいっ!!,9,1巻054P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,何かが来る……!!,9,1巻055P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,この「力」がバレたらヤバい!!,15,1巻057P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,現金!!一括!!即払い!!,13,1巻060P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
アラガネの子,,,,,,,▼監修通過,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,灰,1,アラガネの子,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,家族と左足が石化してしまった少年。左足に宿るレッドダイヤの希少さにより地下集落に囚われていたところを、鉱石職人の朱星に救われる。家族思いで好奇心の強い性格。家族を助けるために朱星に弟子入りし、外の世界を見るため旅に出ることになる。,115,参考:2巻004P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,金剛石 煌反閃転,8,1巻200~201P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,もう…ひとりぼっちじゃない!!,15,1巻175P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,ワクワクしてる自分がいる…,13,1巻122P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,俺が頑張らなきゃ…!!,11,1巻088P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
あやかしトライアングル,,,,,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,一子相伝の風使い　風巻 祭里,14,ー,花奏 すず,5,ー,香炉木 恋緒,6,ー,二ノ曲 宗牙,6,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,人に悪さをする妖を祓っている祓忍。幼なじみである花奏 すずが妖巫女であることを祖父から教えられ、妖が彼女に近づかないように守ってきた。シロガネに術をかけられ、女の子の姿に変えられてしまう。花奏 すずのことを大切に思っており、女となっても女友達として側で守り続けることを決意する。,139,参考:2巻004P,風巻 祭里の幼なじみ。並外れた生命力を持つ妖巫女という存在で、妖を引き寄せやすい。時々ハレンチな妄想をしてしまう事がある。自身のことを守ってくれる風巻 祭里のことを意識している。甘い物が大好物で、お手製のすずだんごは絶品。,111,参考:2巻004P,代々、祓忍具を作り続ける香炉木家の祓忍。見習い時代に風巻 祭里に職人として認められて依頼、彼のことを命がけでサポートする責任があると感じており、免許皆伝以降担当として忍具のメンテナンス・改良を担っている。,102,参考:2巻004P,神速の異名を持つ祓忍。真面目な性格で女の子が苦手。鋭い眼差しと牙で不良や問題児と誤解されがちだが、正義感に溢れ、祓忍としての使命を果たそうとする。女に変わってしまった風巻 祭里に代わり、シロガネを討とうとした。,107,参考:2巻004P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,風巻流・祓忍法 螺旋突,11,3巻057P,妖巫女の覚悟,6,オリジナル,サポートする責任があるんです,14,2巻177P,ニノ曲流・祓忍法 迅雷跳断,13,3巻054P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,風穴を開けてやるぜ,9,参考:3巻047P,今度は私が助ける番…！,13,3巻128P,祭里くんは私に託してくれた,13,参考:2巻176P,さっさと行け風巻,8,3巻041P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,ずいぶん楽しそうじゃんか,12,3巻047P,シロガネをほっとけないし!!,14,参考:3巻085P,やっぱ祭里くん刺激的〜♡,12,2巻177P,奴は俺が始末する,8,1巻141P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,妖どものエサにはさせねぇ!!,14,1巻035P,私がなんとかしないと…!!,11,参考:4巻165P,パートナーの仕事ですから!!,14,参考:4巻043P,引導を渡してやる,8,1巻141P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,2巻164P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
マリッジトキシン,,,,,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,▼監修通過,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,不器用な毒使い 下呂 ヒカル,14,マリッジトキシン,城崎 メイ,5,マリッジトキシン,姫川 杏子,5,マリッジトキシン,音使い 鳴子,6,マリッジトキシン,水使い潮,4,,嬉野 シオリ,6,マリッジトキシン,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,殺し屋『毒使い』下呂家の跡取り。これまでほとんど女性と接したことがなく苦手だが、家業を継ぐためにやむをえず婚活を始める。ターゲットとするのは犯罪者やクズ人間に限り、決して理由なく命を奪うことはしない。綺麗好きな性格で、精神を落ち着けるためにトイレをピカピカにしたりする。趣味は遊具菓子。,143,参考:2巻004P,結婚詐欺師。狙っている相手によって女装・男装を使い分ける。30秒あれば、ほとんどの相手はオトせる。下呂 ヒカルに助けられ、婚活を手伝うことに。見た目は華やかで甘い言葉に長け、時に大胆な行動で周囲を翻弄する。とある大きな秘密を抱えている。,118,"参考:2巻005P
1巻130P",裏の世界で悪名高いドロボウ。実際は不当に奪われた美術品を持ち主のもとに返すために行動している。高いコミュニケーション力で誰とでも友達になることができるが、本音や過去を吐露することは稀。サメをこよなく愛し、サメフレも存在する。,112,"参考:2巻005P
2巻076P",一子相伝の『音使い』の末裔。美貌と独特の雰囲気を持つスペシャリスト。音の周波数を自在に操る力で攻撃から催眠まで幅広く戦い、初登場時は敵として下呂ヒカルと対峙する。普段は落ち着きと自信をたたえ、独自のリラックス法を持つ。,109,参考:3巻072P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,毒薬二連 【舛】×【戈】,12,4巻182P,そんな提案初めて,8,1巻068P,サメフレのサメ重,8,2巻037P,変性血統＋＋【谺】,9,2巻168P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,一気に畳み掛ける!!,10,4巻013P,その顔が見たかった,9,1巻054P,私が絶対奪い返す,8,参考:1巻175P,僕の体調は最高潮,8,参考:2巻187P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,この感情は一体…？,9,2巻084P,本音を曝け出すことだね,11,1巻055P,あの子と約束したんだ,10,1巻175P,ようやく満ちた…,8,2巻190P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,請ける以上手は抜かねぇよ,12,1巻177P,服選んでたら遅れちゃった,12,1巻132P,私もアンタを助けたい,10,2巻021P,運命にド感謝,6,2巻091P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,1巻074P,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
シバつき物件,,,,,,,▼監修通過,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,ホラー音痴の同居人 百瀬 氷,14,シバつき物件,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,感情表現が苦手なホラー音痴の高校生。転校のために地縛霊のむうちゃんとの同居を条件に、格安家賃の「メゾン・シーバ」101号室で共同生活をすることに。むうちゃんとの共同生活や、他の部屋の住人とジバ犬たちとの交流を経て、人との交流を学んでいく。裁縫が得意。,125,2巻004P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,地縛霊のむうちゃん,9,オリジナル,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,ちょっとだけね,7,1巻085P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,なつく日が来るのかな…,11,1巻199P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,今日だけだからね,8,参考:3巻035P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,2巻089P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
猫田びより,,,,,,,▼監修通過,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,猫田さん,4,猫田びより,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,家族と共に暮らす飼い猫で、二足歩行や会話もこなす不思議な猫。基本は怠け者でマイペースだが、気が向けば世話焼きな一面も見せる。猫らしい自由さと人懐っこさを併せ持ち、日常の些細な出来事を独特の間合いで楽しんでいる。,105,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,何も生み出せない事を教えてやるぜ,16,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,暴力では,4,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,今日も元気で頑張るニャ,11,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,面倒だなぁ全く…,8,1巻016P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
MAD,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,覚醒せし異形 ジョン,10,ー,パノ,2,ー,アルダ,3,ー,ボブ,2,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,エイリアンに変身したジョンの姿。人ならざる身体能力と再生力を得て、迫り来る敵と対峙する。変身後はエネルギーをひどく消耗してしまう。その力は人類にとって希望であると同時に脅威でもあり、彼自身もまた、妹と仲間を失った痛みを胸に抱え、人間と怪物の狭間で揺れ続けている。,131,参考:2巻004P,新天地グライアスのリーダー。女性の適合者で、普段は落ち着いた態度でグライアスの人々を導く。飽くなき探究心と好奇心によりエイリアンパワーを使いこなし、適合者になって間もないジョンに、戦い方を指南する。常に競技用水着を身につけている。,115,参考:5巻004P,ヤズール教団と行動を共にする剣豪。黒い眼帯と二振りの刀を携えている。生身の人間ながら冷静で淡々とした物腰で戦闘能力に優れる一方で、教団に捕まった少年を逃がそうとする一面も。ボンゴというコドモドラゴンをペットとして大事にしている。,114,参考:6巻004P,ジェリコの元兵士。左目が損傷したヘルメットを着用しており、ジェリコでは囚人の監視や食糧運搬を担っていた。ジェリコの崩壊後、ジョンやリリー達と共に他の安全な場所グライアスへ拠点を移す。仲間のために戦う勇気と、優しさを併せ持っている。,115,参考:5巻004P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ名称
最大16文字",,※,,0,,,鏖殺,2,4巻007P,おしまい,4,5巻0190P,少し手荒くなるぞ,8,5巻127P,オレがキミ達守る,8,4巻203P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"必殺ワザ発動前
セリフ
最大24文字",▼監修通過,※,,0,,,また襲ってくるだろ,9,参考:39話020P,私 強いから,6,5巻155P,終わりだ,4,5巻137P,ガ… ガ…,5,参考:4巻131P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"イベント用セリフ
最大7*2文字",0,※,,0,,,ケガ…ケガはないか？,10,参考:5巻078P,私があなたを鍛える,9,6巻020P,人間相手は初めてか？,10,5巻136P,ジョンの力 貸して欲しい,12,5巻090P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"召喚時セリフ
最大24文字",,※,,0,,,やっぱり俺も戦う,8,参考:6巻119P,かかっておいで,7,参考:6巻116P,こういう場合はどうすんだ？,13,5巻126P,気をツケテ進む,7,参考:5巻007P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"ガシャ演出時のセリフ
※URのみ",,※,,0,,,,ー,5巻061P,ー,ー,ー,ー,ー,ー,ー,ー,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
終末のハーレム,,,,,,,▼未監修,,,▼未監修,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
項目,,表示画面,キャラ,文字数,出典,担当,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典,キャラ,文字数,出典
"キャラ名
最大16文字
(イベントは最大15文字)",▼未監修,※,,0,,,献身の補佐官 周防 美来,12,ー,水原 怜人,5,ー,,0,ー,金村 陸,4,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
"フレーバーテキスト
28文字×7行
(最大196文字)",0,※,,0,,,水原 怜人の専属担当官。橘 絵理沙によく似た容姿をしており、水原 怜人の世話や外界との連絡など、生活のすべてをサポートする。冷静で穏やかな性格で、任務にも忠実。思慕する相手に寄り添いながら、男性がほとんど居なくなった世界での支えとなるような存在。,123,2巻007P,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー,,0,ー
