チェンソーマン,パワー,chara_chi_00301,PremiumSSR,青,アタック,中距離,dageki_1,dageki_1,202509010_リリース,リリース時,※,420,200,低コスト,200,10.0,10.0,8.0,325,6.5,0.0,0.0,0.0,170,3.4,0.0,0.00,0.0,590,11.8,0.0,2.4,0.0,14,1,-,880,"6,709",5.9,2.9,1260,-0.20,0.00,-0.10,0.00,0.0,0.0,,1640,"12,504",1090,"8,336",-,#REF!,#REF!,1090,840,0.00,0.30,0.00,0.00,0.00,,75,75,0.0,1.5,※,2,45,0.34,0,速,攻撃UPコマ効果UP,20,0,-,-,-,中距離,単体,1,0.35,中距離,範囲(小),0.75,0.45,敵,赤,All,11.8,-,#REF!,#REF!,-,キラー攻撃(赤),-,敵,赤,All,150,-,"21,101","1,930","9,649",-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:キラー攻撃(赤),特性1:攻撃UPコマ効果UP,0.58,1,必殺ワザで赤属性の相手に大ダメージを与えることができるぞ!さらに、複数の相手にダメージを与えることができるぞ!
【推しの子】,MEMちょ,chara_osh_00301,PremiumSSR,黄,サポート,近距離,dageki_1,-,202512020_推しの子＆年末＆正月,【推しの子】いいジャン祭,※,350,200,低コスト,130,10.0,10.0,6.3,325,6.5,0.0,0.0,0.0,170,3.4,0.0,0.00,0.0,1300,26.0,0.0,16.5,0.0,11.0,1,15.0,890,"6,785",5.9,3.0,1050,-0.40,0.25,0.00,0.00,0.0,0.0,,480,"3,660",320,"2,440",-,#REF!,#REF!,320,700,0.00,-0.30,0.00,0.00,-0.25,,75,75,0.0,1.5,(近距離)素手,2,35,0.27,0,普通,ダメージコマ無効化,50,0,-,-,-,近距離,単体,1,0.28,自身と同じコマにいる味方,"範囲(コマ)-1,0",-,"(コマ)-1,0",味方,黄,All,26.0,15.0,#REF!,#REF!,持続型,ダメージカット(黄),持続型,味方,黄,All,10,11.0,-,0,0,-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:ダメージカット(黄),特性1:ダメージコマ無効化,"stop無:1回目 0.18
stop無:1回目 0.35
stop無:1回目 0.52",stop無:1回目 1.78,必殺ワザで自身と黄属性の味方のダメージをカットできるぞ!
姫様“拷問”の時間です,クロル,chara_gom_00201,DropR,黄,アタック,遠距離,dageki_1,dageki_1,202509010_リリース,リリース時,※,555,600,中コスト,-50,5.0,0.0,11.4,365,7.3,0.0,0.0,0.0,190,3.8,0.0,0.00,0.0,955,19.1,0.0,9.0,0.0,12,1,-,1000,"6,802",6.7,3.3,1670,-0.20,0.00,-0.30,0.10,0.0,0.0,,3720,"25,309",1330,"9,039",-,#REF!,#REF!,1330,1110,-0.10,0.30,0.00,0.00,0.00,,140,150,-10.0,2.8,※,2,30,0.52,0,普通,-,-,-,-,-,-,遠距離,単体,1,0.53,遠距離,範囲(小：威力減),0.5,0.63,敵,All,All,19.1,-,#REF!,#REF!,-,連続攻撃,-,敵,All,All,85,-,"21,512","1,225","6,127",-,-,-,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,-,-,,,,必殺ワザ1:連続攻撃,,"stop無:1回目 0.40
stop無:2回目 0.60
stop無:3回目 0.80","stop無:1回目 2.10
stop無:2回目 2.30
stop無:3回目 2.50
stop無:4回目 2.70
stop無:5回目 2.90
stop無:6回目 3.20
stop無:7回目 3.40
stop無:8回目 3.60
stop無:9回目 3.80",遠距離からの攻撃を得意とするアタックキャラ!必殺ワザで複数の相手に攻撃できるぞ!
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
攻撃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レギュよりも下げている,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
コスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レギュ通り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
リキャスト,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レギュ通り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必殺ワザ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ダメージ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
そこまで押し出したい部分ではないのでレギュ通りの数値,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://docs.google.com/spreadsheets/d/1tAaChe98Zh7vhMfGMK5Y4_ijmNb40fr519GtdZkkDUY/edit?gid=861048587#gid=861048587&range=M10:W15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
範囲設定,威力補正値,※範囲設定セルで任意の数値を参照。各範囲毎の威力補正値詳細は↓に記載,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
範囲(中),0.65,https://docs.google.com/spreadsheets/d/1tAaChe98Zh7vhMfGMK5Y4_ijmNb40fr519GtdZkkDUY/edit?gid=2001282694#gid=2001282694&range=332:341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
範囲,1,効果値,68,71,73,76,78,85,98,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,効果値,80,82,84,86,88,97,110,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,効果値,88,90,91,93,95,106,119,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,効果値,94,95,97,99,101,113,126,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,5,効果値,98,99,101,102,104,117,130,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必殺ワザ効果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
超持続型で設計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交換時間のレギュ：PremiumURと同じにしています。効果値はSSRのレギュ通り,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
わかりやすくリキャスト時間の50%の時間をデバフできるようにしました,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代わりに効果量を30→10に落としています,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必殺ワザ,攻撃範囲,グレード,効果種別,PremiumSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
・攻撃Down専用,単体,1,効果値,5,,,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT注意,,1,効果時間,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60秒あたりで付与できる効果時間合計が,,2,効果値,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
最大20秒前後以内になるようCT調整が安牌,,2,効果時間,670,,,,,,1.78,0.89,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※CT検証中,,3,効果値,8,,,,,必殺モーション,,,CT,,,必殺モーション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,効果時間,705,,,,,,攻撃発生,,,,,,攻撃発生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,効果値,9,,必殺攻撃モーション,2.67,,,,効果時間,,,,,,効果時間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,効果時間,735,,攻撃発生,1.78,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,効果値,10,,CT,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,効果時間,750,15,実CT,37.67,必殺ワザ1回につきかかる時間,52.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,60秒あたりの効果時間,22.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://docs.google.com/spreadsheets/d/1tAaChe98Zh7vhMfGMK5Y4_ijmNb40fr519GtdZkkDUY/edit?gid=861048587#gid=861048587&range=A176:W185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必殺ワザ,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,,,,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
・攻撃Down専用,単体,1,効果値,-,10,10,-,10,20,35,45,範囲,1,効果値,-,7,7,-,7,13,23,30,,,・超持続型,単体&範囲,1,効果値,-,-,-,-,-,5,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT注意,,1,効果時間,-,150,150,-,150,150,250,300,,1,効果時間,-,95,95,-,95,95,160,195,1.9,,(超長時間x低倍率),,1,効果時間,-,-,-,-,-,600,610,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60秒あたりで付与できる効果時間合計が,,2,効果値,-,14,16,-,18,30,51,63,,2,効果値,-,10,11,-,12,20,34,41,,,効果時間,,2,効果値,-,-,-,-,-,7,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
最大20秒前後以内になるようCT調整が安牌,,2,効果時間,-,165,175,-,180,235,355,420,,2,効果時間,-,105,110,-,115,150,230,270,3,,12秒〜15.5秒,,2,効果時間,-,-,-,-,-,625,670,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※CT検証中,,3,効果値,-,17,20,-,23,37,62,75,,3,効果値,-,11,13,-,16,24,41,49,,,効果値,,3,効果値,-,-,-,-,-,8,11,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,効果時間,-,170,185,-,200,285,420,500,,3,効果時間,-,110,120,-,130,185,270,325,3.7,,5%〜12%,,3,効果時間,-,-,-,-,-,635,705,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,効果値,-,19,23,-,27,42,70,84,,4,効果値,-,13,15,-,18,28,46,55,,,※※強いのでSSR以上に適用可,,4,効果値,-,-,-,-,-,9,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,効果時間,-,175,195,-,215,325,470,560,,4,効果時間,-,110,125,-,135,210,305,360,4.2,,,,4,効果時間,-,-,-,-,-,645,735,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,効果値,-,20,25,-,30,45,75,90,,5,効果値,-,13,17,-,20,30,49,59,,,,,5,効果値,-,-,-,-,-,10,12,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,効果時間,-,175,200,-,225,350,500,600,,5,効果時間,-,110,130,-,145,225,325,390,4.5,,,,5,効果時間,-,-,-,-,-,650,750,775,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
必殺ワザ,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,攻撃範囲,グレード,効果種別,DropR,DropSR,DropSSR,PremiumR,PremiumSR,PremiumSSR,PremiumUR,FestivalUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
攻撃力Down(テクニカル),超瞬間型,1,効果値,-,-,-,-,-,55,65,65,瞬間型,1,効果値,20,20,20,20,20,25,30,30,安定型,1,効果値,10,10,10,10,10,10,15,15,持続型,1,効果値,5,5,5,5,5,5,10,10,超持続型,1,効果値,-,-,-,-,-,5,10,10,ハイブリッド型,1,効果値,10.0,10.0,10.0,10.0,10.0,15.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
