ENABLE,id,mst_stage_id,reward_category,resource_type,resource_id,resource_amount,percentage,sort_order,release_key,weight
e,1012,normal_sum_00006,Random,Item,memory_glo_00002,15,3,9,202509010,
e,1013,normal_sum_00006,Random,Item,memoryfragment_glo_00001,1,10,10,202509010,
e,1014,hard_sum_00001,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1015,hard_sum_00001,Random,Item,memory_glo_00001,11,33,2,202509010,
e,1016,hard_sum_00001,Random,Item,memory_glo_00001,14,13,3,202509010,
e,1017,hard_sum_00001,Random,Item,memory_glo_00001,20,3,4,202509010,
e,1018,hard_sum_00001,Random,Item,memory_glo_00004,11,33,5,202509010,
e,1019,hard_sum_00001,Random,Item,memory_glo_00004,14,13,6,202509010,
e,1020,hard_sum_00001,Random,Item,memory_glo_00004,20,3,7,202509010,
e,1021,hard_sum_00001,Random,Item,memoryfragment_glo_00002,1,7,8,202509010,
e,1022,hard_sum_00002,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1023,hard_sum_00002,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1024,hard_sum_00002,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1025,hard_sum_00002,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1026,hard_sum_00002,Random,Item,memory_glo_00002,11,22,5,202509010,
e,1027,hard_sum_00002,Random,Item,memory_glo_00002,14,8,6,202509010,
e,1028,hard_sum_00002,Random,Item,memory_glo_00002,20,2,7,202509010,
e,1029,hard_sum_00002,Random,Item,memory_glo_00004,11,22,8,202509010,
e,1030,hard_sum_00002,Random,Item,memory_glo_00004,14,8,9,202509010,
e,1031,hard_sum_00002,Random,Item,memory_glo_00004,20,2,10,202509010,
e,1032,hard_sum_00002,Random,Item,memoryfragment_glo_00002,1,7,11,202509010,
e,1033,hard_sum_00003,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1034,hard_sum_00003,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1035,hard_sum_00003,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1036,hard_sum_00003,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1037,hard_sum_00003,Random,Item,memory_glo_00003,11,22,5,202509010,
e,1038,hard_sum_00003,Random,Item,memory_glo_00003,14,8,6,202509010,
e,1039,hard_sum_00003,Random,Item,memory_glo_00003,20,2,7,202509010,
e,1040,hard_sum_00003,Random,Item,memory_glo_00004,11,22,8,202509010,
e,1041,hard_sum_00003,Random,Item,memory_glo_00004,14,8,9,202509010,
e,1042,hard_sum_00003,Random,Item,memory_glo_00004,20,2,10,202509010,
e,1043,hard_sum_00003,Random,Item,memoryfragment_glo_00002,1,7,11,202509010,
e,1044,hard_sum_00004,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1045,hard_sum_00004,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1046,hard_sum_00004,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1047,hard_sum_00004,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1048,hard_sum_00004,Random,Item,memory_glo_00002,11,22,5,202509010,
e,1049,hard_sum_00004,Random,Item,memory_glo_00002,14,8,6,202509010,
e,1050,hard_sum_00004,Random,Item,memory_glo_00002,20,2,7,202509010,
e,1051,hard_sum_00004,Random,Item,memory_glo_00003,11,22,8,202509010,
e,1052,hard_sum_00004,Random,Item,memory_glo_00003,14,8,9,202509010,
e,1053,hard_sum_00004,Random,Item,memory_glo_00003,20,2,10,202509010,
e,1054,hard_sum_00004,Random,Item,memoryfragment_glo_00002,1,7,11,202509010,
e,1055,hard_sum_00005,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1056,hard_sum_00005,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1057,hard_sum_00005,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1058,hard_sum_00005,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1059,hard_sum_00005,Random,Item,memory_glo_00002,11,22,5,202509010,
e,1060,hard_sum_00005,Random,Item,memory_glo_00002,14,8,6,202509010,
e,1061,hard_sum_00005,Random,Item,memory_glo_00002,20,2,7,202509010,
e,1062,hard_sum_00005,Random,Item,memory_glo_00003,11,22,8,202509010,
e,1063,hard_sum_00005,Random,Item,memory_glo_00003,14,8,9,202509010,
e,1064,hard_sum_00005,Random,Item,memory_glo_00003,20,2,10,202509010,
e,1065,hard_sum_00005,Random,Item,memoryfragment_glo_00002,1,7,11,202509010,
e,1066,hard_sum_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,1067,hard_sum_00006,FirstClear,Item,memoryfragment_glo_00002,5,100,2,202509010,
e,1068,hard_sum_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,3,202509010,
e,1069,hard_sum_00006,Random,Item,memory_glo_00001,11,33,4,202509010,
e,1070,hard_sum_00006,Random,Item,memory_glo_00001,14,13,5,202509010,
e,1071,hard_sum_00006,Random,Item,memory_glo_00001,20,3,6,202509010,
e,1072,hard_sum_00006,Random,Item,memory_glo_00002,11,33,7,202509010,
e,1073,hard_sum_00006,Random,Item,memory_glo_00002,14,13,8,202509010,
e,1074,hard_sum_00006,Random,Item,memory_glo_00002,20,3,9,202509010,
e,1075,hard_sum_00006,Random,Item,memoryfragment_glo_00002,1,7,10,202509010,
e,1076,normal_kai_00001,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1077,normal_kai_00001,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1078,normal_kai_00001,Random,Item,memory_glo_00001,7,33,3,202509010,
e,1079,normal_kai_00001,Random,Item,memory_glo_00001,10,13,4,202509010,
e,1080,normal_kai_00001,Random,Item,memory_glo_00001,15,3,5,202509010,
e,1081,normal_kai_00001,Random,Item,memory_glo_00005,7,33,6,202509010,
e,1082,normal_kai_00001,Random,Item,memory_glo_00005,10,13,7,202509010,
e,1083,normal_kai_00001,Random,Item,memory_glo_00005,15,3,8,202509010,
e,1084,normal_kai_00001,Random,Item,memoryfragment_glo_00001,1,10,9,202509010,
e,1085,normal_kai_00002,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1086,normal_kai_00002,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1087,normal_kai_00002,Random,Item,memory_glo_00001,7,33,3,202509010,
e,1088,normal_kai_00002,Random,Item,memory_glo_00001,10,13,4,202509010,
e,1089,normal_kai_00002,Random,Item,memory_glo_00001,15,3,5,202509010,
e,1090,normal_kai_00002,Random,Item,memory_glo_00005,7,33,6,202509010,
e,1091,normal_kai_00002,Random,Item,memory_glo_00005,10,13,7,202509010,
e,1092,normal_kai_00002,Random,Item,memory_glo_00005,15,3,8,202509010,
e,1093,normal_kai_00002,Random,Item,memoryfragment_glo_00001,1,10,9,202509010,
e,1094,normal_kai_00003,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1095,normal_kai_00003,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1096,normal_kai_00003,Random,Item,memory_glo_00001,7,22,3,202509010,
e,1097,normal_kai_00003,Random,Item,memory_glo_00001,10,8,4,202509010,
e,1098,normal_kai_00003,Random,Item,memory_glo_00001,15,2,5,202509010,
e,1099,normal_kai_00003,Random,Item,memory_glo_00005,7,22,6,202509010,
e,1100,normal_kai_00003,Random,Item,memory_glo_00005,10,8,7,202509010,
e,1101,normal_kai_00003,Random,Item,memory_glo_00005,15,2,8,202509010,
e,1102,normal_kai_00003,Random,Item,memory_glo_00004,7,22,9,202509010,
e,1103,normal_kai_00003,Random,Item,memory_glo_00004,10,8,10,202509010,
e,1104,normal_kai_00003,Random,Item,memory_glo_00004,15,2,11,202509010,
e,1105,normal_kai_00003,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,1106,normal_kai_00004,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1107,normal_kai_00004,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1108,normal_kai_00004,Random,Item,memory_glo_00001,7,22,3,202509010,
e,1109,normal_kai_00004,Random,Item,memory_glo_00001,10,8,4,202509010,
e,1110,normal_kai_00004,Random,Item,memory_glo_00001,15,2,5,202509010,
e,1111,normal_kai_00004,Random,Item,memory_glo_00005,7,22,6,202509010,
e,1112,normal_kai_00004,Random,Item,memory_glo_00005,10,8,7,202509010,
e,1113,normal_kai_00004,Random,Item,memory_glo_00005,15,2,8,202509010,
e,1114,normal_kai_00004,Random,Item,memory_glo_00004,7,22,9,202509010,
e,1115,normal_kai_00004,Random,Item,memory_glo_00004,10,8,10,202509010,
e,1116,normal_kai_00004,Random,Item,memory_glo_00004,15,2,11,202509010,
e,1117,normal_kai_00004,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,1118,normal_kai_00005,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1119,normal_kai_00005,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1120,normal_kai_00005,Random,Item,memory_glo_00001,7,22,3,202509010,
e,1121,normal_kai_00005,Random,Item,memory_glo_00001,10,8,4,202509010,
e,1122,normal_kai_00005,Random,Item,memory_glo_00001,15,2,5,202509010,
e,1123,normal_kai_00005,Random,Item,memory_glo_00005,7,22,6,202509010,
e,1124,normal_kai_00005,Random,Item,memory_glo_00005,10,8,7,202509010,
e,1125,normal_kai_00005,Random,Item,memory_glo_00005,15,2,8,202509010,
e,1126,normal_kai_00005,Random,Item,memory_glo_00004,7,22,9,202509010,
e,1127,normal_kai_00005,Random,Item,memory_glo_00004,10,8,10,202509010,
e,1128,normal_kai_00005,Random,Item,memory_glo_00004,15,2,11,202509010,
e,1129,normal_kai_00005,Random,Item,memoryfragment_glo_00001,1,10,12,202509010,
e,1130,normal_kai_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,1131,normal_kai_00006,FirstClear,Item,memoryfragment_glo_00001,3,100,2,202509010,
e,1132,normal_kai_00006,FirstClear,Item,memoryfragment_glo_00002,1,100,3,202509010,
e,1133,normal_kai_00006,Random,Item,memory_glo_00001,7,33,4,202509010,
e,1134,normal_kai_00006,Random,Item,memory_glo_00001,10,13,5,202509010,
e,1135,normal_kai_00006,Random,Item,memory_glo_00001,15,3,6,202509010,
e,1136,normal_kai_00006,Random,Item,memory_glo_00004,7,33,7,202509010,
e,1137,normal_kai_00006,Random,Item,memory_glo_00004,10,13,8,202509010,
e,1138,normal_kai_00006,Random,Item,memory_glo_00004,15,3,9,202509010,
e,1139,normal_kai_00006,Random,Item,memoryfragment_glo_00001,1,10,10,202509010,
e,1140,hard_kai_00001,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1141,hard_kai_00001,Random,Item,memory_glo_00001,11,33,2,202509010,
e,1142,hard_kai_00001,Random,Item,memory_glo_00001,14,13,3,202509010,
e,1143,hard_kai_00001,Random,Item,memory_glo_00001,20,3,4,202509010,
e,1144,hard_kai_00001,Random,Item,memory_glo_00005,11,33,5,202509010,
e,1145,hard_kai_00001,Random,Item,memory_glo_00005,14,13,6,202509010,
e,1146,hard_kai_00001,Random,Item,memory_glo_00005,20,3,7,202509010,
e,1147,hard_kai_00001,Random,Item,memoryfragment_glo_00002,1,7,8,202509010,
e,1148,hard_kai_00002,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1149,hard_kai_00002,Random,Item,memory_glo_00001,11,33,2,202509010,
e,1150,hard_kai_00002,Random,Item,memory_glo_00001,14,13,3,202509010,
e,1151,hard_kai_00002,Random,Item,memory_glo_00001,20,3,4,202509010,
e,1152,hard_kai_00002,Random,Item,memory_glo_00005,11,33,5,202509010,
e,1153,hard_kai_00002,Random,Item,memory_glo_00005,14,13,6,202509010,
e,1154,hard_kai_00002,Random,Item,memory_glo_00005,20,3,7,202509010,
e,1155,hard_kai_00002,Random,Item,memoryfragment_glo_00002,1,7,8,202509010,
e,1156,hard_kai_00003,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1157,hard_kai_00003,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1158,hard_kai_00003,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1159,hard_kai_00003,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1160,hard_kai_00003,Random,Item,memory_glo_00005,11,22,5,202509010,
e,1161,hard_kai_00003,Random,Item,memory_glo_00005,14,8,6,202509010,
e,1162,hard_kai_00003,Random,Item,memory_glo_00005,20,2,7,202509010,
e,1163,hard_kai_00003,Random,Item,memory_glo_00004,11,22,8,202509010,
e,1164,hard_kai_00003,Random,Item,memory_glo_00004,14,8,9,202509010,
e,1165,hard_kai_00003,Random,Item,memory_glo_00004,20,2,10,202509010,
e,1166,hard_kai_00003,Random,Item,memoryfragment_glo_00002,1,10,11,202509010,
e,1167,hard_kai_00004,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1168,hard_kai_00004,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1169,hard_kai_00004,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1170,hard_kai_00004,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1171,hard_kai_00004,Random,Item,memory_glo_00005,11,22,5,202509010,
e,1172,hard_kai_00004,Random,Item,memory_glo_00005,14,8,6,202509010,
e,1173,hard_kai_00004,Random,Item,memory_glo_00005,20,2,7,202509010,
e,1174,hard_kai_00004,Random,Item,memory_glo_00004,11,22,8,202509010,
e,1175,hard_kai_00004,Random,Item,memory_glo_00004,14,8,9,202509010,
e,1176,hard_kai_00004,Random,Item,memory_glo_00004,20,2,10,202509010,
e,1177,hard_kai_00004,Random,Item,memoryfragment_glo_00002,1,10,11,202509010,
e,1178,hard_kai_00005,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1179,hard_kai_00005,Random,Item,memory_glo_00001,11,22,2,202509010,
e,1180,hard_kai_00005,Random,Item,memory_glo_00001,14,8,3,202509010,
e,1181,hard_kai_00005,Random,Item,memory_glo_00001,20,2,4,202509010,
e,1182,hard_kai_00005,Random,Item,memory_glo_00005,11,22,5,202509010,
e,1183,hard_kai_00005,Random,Item,memory_glo_00005,14,8,6,202509010,
e,1184,hard_kai_00005,Random,Item,memory_glo_00005,20,2,7,202509010,
e,1185,hard_kai_00005,Random,Item,memory_glo_00004,11,22,8,202509010,
e,1186,hard_kai_00005,Random,Item,memory_glo_00004,14,8,9,202509010,
e,1187,hard_kai_00005,Random,Item,memory_glo_00004,20,2,10,202509010,
e,1188,hard_kai_00005,Random,Item,memoryfragment_glo_00002,1,10,11,202509010,
e,1189,hard_kai_00006,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,1190,hard_kai_00006,FirstClear,Item,memoryfragment_glo_00002,5,100,2,202509010,
e,1191,hard_kai_00006,FirstClear,Item,memoryfragment_glo_00003,1,100,3,202509010,
e,1192,hard_kai_00006,Random,Item,memory_glo_00001,11,33,4,202509010,
e,1193,hard_kai_00006,Random,Item,memory_glo_00001,14,13,5,202509010,
e,1194,hard_kai_00006,Random,Item,memory_glo_00001,20,3,6,202509010,
e,1195,hard_kai_00006,Random,Item,memory_glo_00004,11,33,7,202509010,
e,1196,hard_kai_00006,Random,Item,memory_glo_00004,14,13,8,202509010,
e,1197,hard_kai_00006,Random,Item,memory_glo_00004,20,3,9,202509010,
e,1198,hard_kai_00006,Random,Item,memoryfragment_glo_00002,1,10,10,202509010,
e,1199,normal_glo4_00001,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1200,normal_glo4_00001,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1201,normal_glo4_00001,Random,Item,memory_glo_00005,7,65,3,202509010,
e,1202,normal_glo4_00001,Random,Item,memory_glo_00005,10,25,4,202509010,
e,1203,normal_glo4_00001,Random,Item,memory_glo_00005,15,5,5,202509010,
e,1204,normal_glo4_00001,Random,Item,memoryfragment_glo_00001,1,10,6,202509010,
e,1205,normal_glo4_00002,FirstClear,Item,memoryfragment_glo_00001,3,100,1,202509010,
e,1206,normal_glo4_00002,FirstClear,Item,memoryfragment_glo_00002,1,100,2,202509010,
e,1207,normal_glo4_00002,Random,Item,memory_glo_00001,7,33,3,202509010,
e,1208,normal_glo4_00002,Random,Item,memory_glo_00001,10,13,4,202509010,
e,1209,normal_glo4_00002,Random,Item,memory_glo_00001,15,3,5,202509010,
e,1210,normal_glo4_00002,Random,Item,memory_glo_00003,7,33,6,202509010,
e,1211,normal_glo4_00002,Random,Item,memory_glo_00003,10,13,7,202509010,
e,1212,normal_glo4_00002,Random,Item,memory_glo_00003,15,3,8,202509010,
e,1213,normal_glo4_00002,Random,Item,memoryfragment_glo_00001,1,10,9,202509010,
e,1214,normal_glo4_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,1215,normal_glo4_00003,FirstClear,Item,memoryfragment_glo_00001,3,100,2,202509010,
e,1216,normal_glo4_00003,FirstClear,Item,memoryfragment_glo_00002,1,100,3,202509010,
e,1217,normal_glo4_00003,Random,Item,memory_glo_00004,7,65,4,202509010,
e,1218,normal_glo4_00003,Random,Item,memory_glo_00004,10,25,5,202509010,
e,1219,normal_glo4_00003,Random,Item,memory_glo_00004,15,5,6,202509010,
e,1220,normal_glo4_00003,Random,Item,memoryfragment_glo_00001,1,10,7,202509010,
e,1221,hard_glo4_00001,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1222,hard_glo4_00001,Random,Item,memory_glo_00005,11,65,2,202509010,
e,1223,hard_glo4_00001,Random,Item,memory_glo_00005,14,25,3,202509010,
e,1224,hard_glo4_00001,Random,Item,memory_glo_00005,20,5,4,202509010,
e,1225,hard_glo4_00001,Random,Item,memoryfragment_glo_00002,1,7,5,202509010,
e,1226,hard_glo4_00002,FirstClear,Item,memoryfragment_glo_00002,5,100,1,202509010,
e,1227,hard_glo4_00002,Random,Item,memory_glo_00001,11,33,2,202509010,
e,1228,hard_glo4_00002,Random,Item,memory_glo_00001,14,13,3,202509010,
e,1229,hard_glo4_00002,Random,Item,memory_glo_00001,20,3,4,202509010,
e,1230,hard_glo4_00002,Random,Item,memory_glo_00003,11,33,5,202509010,
e,1231,hard_glo4_00002,Random,Item,memory_glo_00003,14,13,6,202509010,
e,1232,hard_glo4_00002,Random,Item,memory_glo_00003,20,3,7,202509010,
e,1233,hard_glo4_00002,Random,Item,memoryfragment_glo_00002,1,7,8,202509010,
e,1234,hard_glo4_00003,FirstClear,FreeDiamond,prism_glo_00001,100,100,1,202509010,
e,1235,hard_glo4_00003,FirstClear,Item,memoryfragment_glo_00002,5,100,2,202509010,
e,1236,hard_glo4_00003,FirstClear,Item,memoryfragment_glo_00003,1,100,3,202509010,
e,1237,hard_glo4_00003,Random,Item,memory_glo_00004,11,65,4,202509010,
e,1238,hard_glo4_00003,Random,Item,memory_glo_00004,14,25,5,202509010,
e,1239,hard_glo4_00003,Random,Item,memory_glo_00004,20,5,6,202509010,
e,1240,hard_glo4_00003,Random,Item,memoryfragment_glo_00002,1,7,7,202509010,
e,1241,veryhard_spy_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1242,veryhard_spy_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1243,veryhard_spy_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1244,veryhard_spy_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1245,veryhard_spy_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1246,veryhard_spy_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1247,veryhard_spy_00006,FirstClear,Emblem,emblem_normal_spy_00001,1,100,2,202509010,
e,1248,veryhard_gom_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1249,veryhard_gom_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1250,veryhard_gom_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1251,veryhard_gom_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1252,veryhard_gom_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1253,veryhard_gom_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1254,veryhard_gom_00006,FirstClear,Emblem,emblem_normal_gom_00001,1,100,2,202509010,
e,1255,veryhard_aka_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1256,veryhard_aka_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1257,veryhard_aka_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1258,veryhard_aka_00003,FirstClear,Emblem,emblem_normal_aka_00001,1,100,2,202509010,
e,1259,veryhard_glo1_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1260,veryhard_glo1_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1261,veryhard_glo1_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1262,veryhard_dan_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1263,veryhard_dan_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1264,veryhard_dan_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1265,veryhard_dan_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1266,veryhard_dan_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1267,veryhard_dan_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1268,veryhard_dan_00006,FirstClear,Emblem,emblem_normal_dan_00001,1,100,2,202509010,
e,1269,veryhard_jig_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1270,veryhard_jig_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1271,veryhard_jig_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1272,veryhard_jig_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1273,veryhard_jig_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1274,veryhard_jig_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1275,veryhard_jig_00006,FirstClear,Emblem,emblem_normal_jig_00001,1,100,2,202509010,
e,1276,veryhard_tak_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1277,veryhard_tak_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1278,veryhard_tak_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1279,veryhard_tak_00003,FirstClear,Emblem,emblem_normal_tak_00001,1,100,2,202509010,
e,1280,veryhard_glo2_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1281,veryhard_glo2_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1282,veryhard_glo2_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1283,veryhard_chi_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1284,veryhard_chi_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1285,veryhard_chi_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1286,veryhard_chi_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1287,veryhard_chi_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1288,veryhard_chi_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1289,veryhard_chi_00006,FirstClear,Emblem,emblem_normal_chi_00001,1,100,2,202509010,
e,1290,veryhard_sur_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1291,veryhard_sur_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1292,veryhard_sur_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1293,veryhard_sur_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1294,veryhard_sur_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1295,veryhard_sur_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1296,veryhard_sur_00006,FirstClear,Emblem,emblem_normal_sur_00001,1,100,2,202509010,
e,1297,veryhard_rik_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1298,veryhard_rik_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1299,veryhard_rik_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1300,veryhard_rik_00003,FirstClear,Emblem,emblem_normal_rik_00001,1,100,2,202509010,
e,1301,veryhard_glo3_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1302,veryhard_glo3_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1303,veryhard_glo3_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1304,veryhard_mag_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1305,veryhard_mag_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1306,veryhard_mag_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1307,veryhard_mag_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1308,veryhard_mag_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1309,veryhard_mag_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1310,veryhard_mag_00006,FirstClear,Emblem,emblem_normal_mag_00001,1,100,2,202509010,
e,1311,veryhard_sum_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1312,veryhard_sum_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1313,veryhard_sum_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1314,veryhard_sum_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1315,veryhard_sum_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1316,veryhard_sum_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1317,veryhard_sum_00006,FirstClear,Emblem,emblem_normal_sum_00001,1,100,2,202509010,
e,1318,veryhard_kai_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1319,veryhard_kai_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1320,veryhard_kai_00003,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1321,veryhard_kai_00004,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1322,veryhard_kai_00005,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1323,veryhard_kai_00006,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1324,veryhard_kai_00006,FirstClear,Emblem,emblem_normal_kai_00001,1,100,2,202509010,
e,1325,veryhard_glo4_00001,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
e,1326,veryhard_glo4_00002,FirstClear,FreeDiamond,prism_glo_00001,20,100,1,202509010,
